ip_address,country_code,country,city,latitude,longitude,mystery_value
98.51.12.165,AZ,Zambia,Rolfsonmouth,-56.3554347073,33.7318331204,8342542727
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
209.141.58.236,BQ,Tanzania,Port Raeganmouth,37.383546843,-52.2781881383,6734561066
112.206.169.30,TN,Turkmenistan,Brownmouth,-6.7580893308,35.1562061725,5965599167
78.162.17.122,VI,Denmark,Andyville,-49.2225871993,107.9188782816,3835545431
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
76.159.173.150,CI,Bosnia and Herzegovina,Aminaborough,-64.7674676066,-20.5961165855,9637415413
166.67.195.120,VA,Macedonia,Marielleshire,62.2563858911,19.7445013462,9707493110
56.45.215.237,BV,Dominican Republic,Carrollshire,13.0738561437,139.4755842278,4429110564
221.120.53.132,US,Canada,Shayneside,33.0798596377,75.2787054624,3015767565
112.109.161.241,ER,French Guiana,West Daniella,39.0890921059,73.1201268947,9673770473
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
155.27.55.143,DJ,Maldives,West Koby,88.5056962694,177.2437216344,7242456598
214.114.229.118,AQ,Iraq,North Bernardton,15.8281384417,-90.7991871932,8919403686
173.66.249.45,,,,0,0,3095036593
134.234.247.246,GR,Saint Helena,Port Odessa,85.69163957,-138.7220007709,4191444779
103.222.220.181,PF,Holy See (Vatican City State),Shieldston,2.2529825733,37.2594584628,2326295628
122.52.29.145,MO,Bermuda,West Bartonport,-79.3825959054,141.9438206407,4685194356
160.245.250.94,SL,Guinea,Larissaville,2.9874059043,-170.1921748309,6881094883
203.105.157.132,MY,Nicaragua,Donport,24.1293888023,133.9521523893,9498428287
56.58.170.132,MD,Tokelau,North Blairton,81.9967963866,8.4496638397,1291696883
61.250.220.31,NA,Mozambique,Lake Fidel,75.645260781,54.0485566866,7729985754
77.69.70.10,EU,Namibia,Gaylehaven,latitude,longitude,0
61.6.121.138,LU,Madagascar,Kleinhaven,3.6899836011,-92.3609315504,6548268160
67.177.61.253,VC,Seychelles,Taylortown,47.7055413462,-166.7500093821,9629389027
205.248.161.78,AX,United States of America,Murazikstad,54.0253237409,-98.5053877194,1797705127
128.9.214.157,LS,Mauritania,Gregburgh,70.6786702074,132.5774236614,5954738527
222.195.181.23,CA,Greece,Johnsmouth,67.9709389146,9.9190090109,7961490621
179.49.250.91,ES,Norway,Katherinetown,-0.6383006563,67.4017448894,9773749014
201.129.79.17,TM,Saint Kitts and Nevis,East Demarcusland,53.6451986281,-20.6217968893,8567184644
,CC,Ireland,,63.1025181936,-24.5562608588,0
57.175.88.4,FJ,Mauritania,Maggiemouth,-31.1196903846,-160.6659300744,2980550799
212.195.143.208,AF,Cuba,East Dudley,71.4610007065,-44.9690559496,9180572639
217.175.18.254,FR,Antigua and Barbuda,New Brice,-40.3912593295,-81.1141644054,3737464836
158.242.171.210,NR,Suriname,Aracelyfurt,3.6153228671,-99.753142824,1825810608
214.229.248.56,AF,Turkmenistan,Billieville,-14.7443017256,-97.37247372,6281813038
158.67.211.176,LK,Zimbabwe,North Parker,-56.0700901023,-167.0047696513,7998642457
95.85.38.7,VU,Thailand,Emardfort,84.523674458,104.4859934064,5472759658
64.92.22.202,KZ,Greece,Adamsville,-29.7691634705,-52.1473790638,4152201498
204.208.231.191,RU,Aruba,North Vada,42.7899909278,156.043288083,7258010392
76.202.71.4,BV,Estonia,New Giuseppe,48.5116476467,74.9995881052,2314952808
84.173.250.65,BJ,Azerbaijan,South Major,-73.2930192749,123.8470707963,7429768806
72.232.236.76,CY,Spain,Dibbertchester,-84.3875268222,136.2291905292,1766688243
94.14.92.248,EU,Guatemala,South Dorthatown,latitude,longitude,0
83.139.37.20,BS,Slovakia (Slovak Republic),Generalville,7.1654033598,138.8321460902,7255950063
164.163.144.190,GN,Turks and Caicos Islands,Wintheiserborough,46.0572102488,-73.0005650615,6860269760
99.31.50.42,BZ,Bahrain,East Lafayette,87.1474165671,8.9944767628,7911017447
26.94.36.184,42,Slovakia (Slovak Republic),South Clayfort,-61.6835816799,-164.2283575763,0
161.59.153.179,TG,Sao Tome and Principe,Port Earlinebury,89.6685883709,143.2179588355,6603145426
,CL,Somalia,,43.1997045938,-98.344666409,0
218.49.198.82,SC,Kyrgyz Republic,Lake Turnerfort,55.4467148029,24.2475963207,1824368819
178.105.143.235,,,,0,0,2061783714
155.41.40.25,PY,Romania,East Kristinville,72.3385997083,-31.1561305595,6587623808
91.3.87.180,WF,Democratic People's Republic of Korea,South Garnett,-70.101504108,-143.9089466809,5507585082
105.39.204.103,GL,Niue,East Chasitychester,-1.9302800036,-162.8872077994,1472484179
114.97.184.17,LB,Guyana,Stromanton,-10.3920687171,-165.53439145,2933465031
14.85.136.247,PA,British Indian Ocean Territory (Chagos Archipelago),Kittymouth,-6.0656503441,112.1733953981,6314406014
,UA,Austria,,70.2252427137,-101.3853177811,0
37.83.83.3,MR,Iran,North Rachelland,89.9793753106,83.722937547,5688921037
176.155.79.238,GY,Moldova,Stehrville,48.1508089855,76.3631299603,6115097946
174.249.86.136,PN,Slovenia,Lake Ottilieshire,-14.9984114555,-175.2465745506,1513335135
156.234.168.97,PL,Bosnia and Herzegovina,West Dellburgh,74.1703646772,-163.3359691972,8428300491
97.253.130.147,VI,Chile,Joshuahland,42.2476635068,101.2099380654,5063606935
49.11.83.34,TG,Guinea,O'Keefeland,-25.8135275704,-170.3186409904,5052159146
5.146.66.78,CU,"Virgin Islands, British",Malachibury,-22.2489404243,168.9586044374,1701856132
125.55.204.211,,,,0,0,4783337976
73.232.129.207,TF,Ireland,Ferryborough,72.9585499864,8.366245307,4874051250
84.90.16.157,SZ,Svalbard & Jan Mayen Islands,North Adahhaven,14.0421347737,88.3229837315,9433764850
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
85.130.79.150,NL,Papua New Guinea,Erickchester,61.2619894901,38.4590742035,2370519828
114.64.242.51,CH,Dominica,Lake Wilfred,-54.36084032,-54.6088703701,5237234654
51.131.237.196,CK,Mauritius,Wintheiserside,-46.6819487573,63.7901965552,6242326525
141.180.37.212,GR,Bahamas,Spencershire,-56.3883786128,40.3734061768,4749304109
75.244.76.100,CK,Holy See (Vatican City State),Klockostad,-21.4139559293,25.5037181984,1245311404
140.124.57.198,MP,Liberia,East Brando,36.4450849135,92.4205366433,2708521767
156.172.157.68,IS,Thailand,New Millerberg,15.8505437587,-13.7532331707,4969794424
56.56.119.217,UM,Malawi,Lilianview,38.9099295221,6.5570509746,4924714487
152.6.127.61,DK,Nicaragua,Schillerside,83.4595621422,75.7994891831,6564055879
160.122.214.49,VA,Argentina,Lake Osvaldohaven,,,0
42.16.228.29,MW,Cote d'Ivoire,Rosaliaberg,-58.5549404047,-178.7666667661,9962403038
166.101.221.17,GP,Papua New Guinea,Lake Jaredton,87.2889442922,-8.6090558608,3418928834
119.252.241.91,BV,Macao,Lake Rosaleeton,-66.2160188457,26.657379292,5717817526
not your IP address,UG,Ecuador,Isabelton,-0.3508301255,-67.6180293755,9402532740
74.199.145.167,GR,Estonia,Cronaburgh,88.398037933,-45.866323755,5517560274
221.136.240.41,IN,Cocos (Keeling) Islands,South Sammybury,3.7707810147,24.5528597217,1367354571
111.134.70.140,BW,Hungary,Stanfordborough,80.7180132222,32.8158109383,6282308726
74.27.99.122,NU,Cocos (Keeling) Islands,North Darrellmouth,-85.5853320608,55.8825083698,6338794069
17.34.155.77,GM,Cote d'Ivoire,Lake Destinbury,42.4378044163,-18.1528471184,9739573751
53.26.137.148,AL,Tuvalu,Ricoberg,-28.1934162393,-32.4035234426,2495623858
158.221.242.37,WS,Northern Mariana Islands,Langworthmouth,-47.0380469969,39.2884652539,8554910010
168.135.144.233,LK,Czech Republic,Lake Zackary,44.8328955816,132.2398128102,6631567907
71.208.202.200,EU,Thailand,South Alisahaven,latitude,longitude,0
144.188.146.242,TV,Belize,Beattyland,-51.0391026043,-22.5843675337,7073911647
179.174.124.196,TF,Spain,North Orlobury,-62.3690742656,161.7775392714,6411562065
176.2.251.68,TM,Montenegro,North Murphyfort,26.4779047277,23.3010332418,3489243461
72.179.57.200,PS,Haiti,Jaydemouth,23.723574409,176.2697357993,7107536125
8.77.203.85,MZ,Bangladesh,Schmelerport,31.7568465846,74.5741319423,7515900063
49.239.195.123,JM,United Arab Emirates,Ryleighfurt,-43.2182481903,-142.8431131827,7812926687
145.87.81.78,TV,Argentina,South Cameron,-51.2565503484,101.323114855,6564368822
185.92.233.45,NR,South Africa,Kertzmannberg,57.466027335,-11.8565967401,1033499747
85.50.152.70,CM,Pitcairn Islands,West Masonmouth,-31.3218899341,-27.6315167748,2021816268
106.222.10.85,NO,United States of America,Kingfurt,48.7243289185,113.9175751228,6318060401
201.51.18.220,AI,Northern Mariana Islands,Elainaborough,-68.6722567288,124.8191417324,2359017482
132.163.47.75,EC,French Guiana,South Adolfofort,-38.7439702555,124.1935023585,4439153369
112.56.212.100,MT,Saudi Arabia,Jesushaven,-73.6747252753,37.7634528841,9062371339
139.101.206.234,CI,Brunei Darussalam,Domingostad,-1.5827529314,174.238921807,1693829182
113.111.10.224,SK,Seychelles,Lake Brandostad,14.9026864346,-120.355620987,7409604541
not your IP address,BD,Germany,West Selenaview,27.5718977115,134.6387847657,9150750862
136.242.71.38,AS,Bahrain,Krisview,-30.7396878413,115.2834296928,6322001224
173.110.238.75,BF,Bahamas,Lake Joey,18.6821532635,112.8694887201,2876679406
63.205.45.242,AO,Cote d'Ivoire,Danielbury,-43.4238543646,-178.2422835377,8122501408
31.63.60.208,TF,Micronesia,Jewellshire,8.17009969,-165.3730802477,1008166867
108.132.58.155,BE,Republic of Korea,Port Edmund,88.6016835529,-62.5353518453,4955512270
119.225.122.95,BQ,Malta,Willmston,20.7495009295,-29.560267723,1939148006
106.173.225.186,NE,Moldova,South Johannfort,66.7071999816,59.0400567629,9046396921
110.197.164.62,FM,Egypt,Haneberg,-57.1377378595,-85.7009478253,7663640914
201.241.20.23,JP,Mexico,Leviside,-38.3301734905,-21.5257941503,1993005637
12.162.90.46,GH,Australia,Geovanniside,-7.2733075283,-82.2480533904,3782061996
119.81.183.158,FI,"Virgin Islands, British",Schowalterport,32.3109097831,-82.7505252938,2693858315
189.74.238.105,MG,Nauru,Port Sylvia,-52.6674564583,-53.9871928788,3040692353
13.139.105.175,EE,Cambodia,East Damaris,11.27360367,-84.724745572,7103197738
4.164.10.184,KE,Syrian Arab Republic,Cummeratafurt,-7.533282348,161.0911974082,8575797202
192.29.191.224,PY,Hungary,East Ozzie,85.5332009962,-66.72665659,9178760297
72.124.128.228,TF,Papua New Guinea,Walterfurt,-40.5061512497,110.0508990434,3453473868
9.196.164.236,MT,Christmas Island,Schadenhaven,-9.3104254598,-10.0763468397,9573682404
213.245.76.132,EU,Kuwait,Port Bellafort,latitude,longitude,0
196.142.183.62,BI,Greenland,Swaniawskitown,-72.0020344632,-168.6653369317,9802224350
204.157.44.251,AM,French Southern Territories,North Elian,59.6259582943,42.3745437957,9127808814
8.131.203.143,FR,Brazil,West Joanie,14.2556809031,94.3027632282,4300782653
75.233.127.30,TL,Yemen,West Marjolainemouth,-19.8987027738,-160.7855602859,9081592858
117.64.103.90,GS,Belgium,Port Naomieland,29.1249267238,-93.4228020306,5957665010
28.118.239.56,MA,Malta,Nellechester,-71.0811389284,-59.2223174829,7174599514
154.50.123.4,AM,Poland,West Sharon,78.4907325069,49.4464250756,8629462997
152.113.179.168,BE,Cape Verde,Lake Joemouth,74.7133834556,63.8092223854,6222542860
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
,SK,Greenland,,74.4092585631,137.3788195788,0
202.254.207.2,HN,Afghanistan,Camdenton,55.147304366,-23.6843076267,9385040729
83.39.62.236,GF,Switzerland,Hanebury,-72.1026557199,6.623456443,9680873058
176.201.237.79,KN,Croatia,North Elta,-39.8401741781,-135.931638966,2412063152
95.208.129.190,MC,Nauru,Kevinview,-39.9840165302,-172.5546028135,2557886805
not your IP address,US,Cayman Islands,Faheyborough,-87.8343612971,-113.7083155525,8056556143
42.8.131.215,GE,Afghanistan,Demarcusfort,-7.2445904818,139.7178533581,7325207972
48.146.127.93,PK,Slovakia (Slovak Republic),Roderickhaven,-2.2120756244,68.6365971023,8361613795
98.230.115.223,PA,Colombia,Sauerborough,2.8331238174,-174.1634708765,9227372054
206.235.241.44,SI,Burundi,Juneshire,-14.172849872,-113.9332269076,2487236843
129.46.19.73,BQ,New Caledonia,Jessburgh,3.7662591741,172.5227749913,3071953598
105.60.87.103,PG,South Africa,Oleville,-28.5954560438,-22.8458515698,9388592897
168.153.5.161,HU,Saint Barthelemy,North Vernieside,-41.935783929,123.4773178335,9802157178
19.58.153.88,UZ,Cook Islands,Wolffton,25.5175039573,-55.2090048553,1385650259
209.159.100.232,BD,Senegal,Kilbackmouth,57.3360638631,-40.2440168832,9221860492
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
42.87.131.129,TL,Barbados,Lake Fernandoside,-82.0728557287,98.0041042726,5809103277
223.237.104.6,MC,Saint Martin,Adelleshire,-4.5413784048,-77.0693541543,2282736523
120.205.53.127,EG,Djibouti,Hoppemouth,40.7761196925,-31.2539314968,7446471999
34.83.211.84,SD,Suriname,Ondrickastad,48.5977375965,101.0187994667,7387885809
55.252.149.106,GF,Kiribati,Kundefurt,64.9790926517,26.9859865047,2939734218
176.4.184.81,DJ,Pitcairn Islands,Katrinahaven,20.5789604661,12.1621825321,5588690812
170.161.2.185,VG,Marshall Islands,Artport,-24.5587663669,63.6600854472,4389343686
46.31.75.192,DK,Liechtenstein,Gulgowskimouth,-80.3393021853,50.9397700817,2401558788
196.137.101.80,BR,Eritrea,North Dandre,-68.850873718,-78.4875143328,7525136172
213.56.172.91,,,,0,0,5340489279
159.175.98.195,JP,Brunei Darussalam,Lake Keatontown,-65.9289367058,-31.4501924508,4819103724
169.85.154.205,EE,Thailand,Haagville,8.6912814831,59.0273639874,9451649083
44.37.176.145,KE,Namibia,Durganfort,36.6118917241,84.9715957186,8138728848
131.207.235.109,CD,Germany,Dickinsonfort,-46.180740727,-146.4071238292,2290963112
46.16.12.103,MA,Eritrea,Emmieborough,77.6053202908,-90.6926377881,6955263296
131.30.101.48,GW,Montenegro,Spinkaland,12.2669001503,-167.8479358956,2870223500
26.212.61.22,GG,Iran,Myronchester,19.0313351029,-147.0877467805,7972190168
221.3.158.114,SO,Netherlands,Adamsville,-29.0536591206,-145.8243424257,3491674665
169.240.193.120,KY,Burundi,Port Geovanny,-60.9629402685,85.8349327366,3011499447
139.158.114.62,VG,Sri Lanka,South Deonshire,-20.7445104881,92.6307032418,1343695311
28.58.232.10,AX,Burkina Faso,Gusikowskichester,-77.7627310039,-14.2988242685,4125457624
214.17.201.7,FO,Martinique,Angelicatown,63.3367690179,15.807872172,4201626127
199.254.32.235,PM,Anguilla,Lake Gideonville,-73.1665786676,35.9308091049,5822538136
92.102.136.8,GE,French Guiana,Lake Mary,-36.6537647249,162.4464049174,5713330040
5.188.198.81,SC,Malta,Maryamview,88.8996732349,-18.3971902031,8174388636
60.113.30.98,JO,Maldives,East Sylvanshire,-27.1320256731,131.2311676685,4936988010
123.143.53.158,MA,Canada,Hellerstad,-49.0330430218,132.2096421053,4709403820
141.180.66.2,MF,Nepal,New Dillonhaven,-19.0565199214,-32.5848559351,9347727100
108.183.45.23,KN,Bahrain,East Kellenmouth,80.2046333191,-72.7396385195,3238142867
9.80.8.253,PE,Belize,Ornhaven,-87.3073029388,48.0306834877,5408730961
134.23.18.97,CG,South Georgia and the South Sandwich Islands,Port Cali,60.2244366905,67.100820048,8764503768
111.253.144.82,HN,Northern Mariana Islands,New Eltafort,-44.8016505998,146.186147387,1224820412
160.219.4.199,42,American Samoa,West Theresiamouth,-18.8179471787,-129.7580569127,0
169.134.108.86,AR,Malawi,West Jana,-83.6596069312,76.3422814923,1706172396
65.101.137.177,RE,Honduras,Jacksonchester,10.8276546333,161.0770570996,4337565650
157.202.83.216,EE,Papua New Guinea,Port Jaynefurt,-12.7085150238,-34.4679430019,1840713262
212.219.19.235,OM,Taiwan,West Tillman,32.5169754233,146.7111554996,2715019253
192.38.2.30,SN,Serbia,Marielleside,,,0
14.40.75.55,VA,Saint Vincent and the Grenadines,West Jedidiahport,-67.9555658985,9.0809010596,6179229792
40.201.217.204,DM,Netherlands,Juddport,-2.3439770356,-26.9477759548,1505391673
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
161.243.200.50,AD,Cayman Islands,Joycebury,18.2340788066,111.9480669839,3256492951
52.164.200.166,AR,Ecuador,Cyrilchester,-1.4353588744,25.7308976956,4306534247
73.158.110.81,AQ,Iceland,Hebermouth,-87.0048649762,-46.7291223444,5793661618
204.212.147.63,FM,Montserrat,North Brenna,-23.1203610507,75.8453568294,7039098751
6.134.52.239,CC,Hong Kong,New Ilenestad,51.4876000506,-152.5550634293,3143413123
49.103.152.128,LU,Mauritius,Keelington,19.6975328217,52.2084397786,8162989404
9.201.153.197,CW,Guadeloupe,Reichertborough,-58.3532331681,88.2537906862,7879184335
169.73.133.69,BT,Yemen,Garnettville,9.3184718986,-169.8421493714,4230839590
206.165.164.120,HT,Togo,Geovannyport,29.6965007071,84.3673825749,8385005820
134.64.199.232,SN,United States Minor Outlying Islands,Port Cheyenne,38.7321231537,151.5100658424,1807811695
184.130.61.119,NZ,Austria,North Gina,-20.7162924354,-143.0155457718,2802377525
not your IP address,GR,Uzbekistan,West Larryfurt,-10.2623594497,2.688477075,7954285579
89.234.21.49,TD,Bahamas,Lake Clareshire,23.4835025102,-114.4031474358,8249383704
165.157.233.53,AM,Andorra,Gonzalomouth,-8.6279453516,162.1530245423,3997912107
217.4.5.123,CY,Chad,East Eleazar,-62.4930968564,159.5781975665,7970101864
212.172.195.47,RE,Denmark,Sigridchester,72.7169822521,162.4819318738,4028647680
220.231.17.43,ML,Yemen,Stantonfort,86.1350627728,-10.2887520608,5037224976
111.228.235.75,WF,Mauritania,Konopelskiville,84.5849153322,-155.1345609051,5969025620
19.190.14.204,GT,Macao,North Augustine,10.4895131617,2.3971864178,9423568945
,JE,Antigua and Barbuda,,-10.5547268204,80.665647341,0
169.245.165.214,DE,French Polynesia,Jacobston,-24.3116389856,-3.2160099795,3934429080
107.219.236.243,42,Egypt,Terrencemouth,-4.0132828565,163.9632886056,0
202.147.97.189,IL,Turks and Caicos Islands,Port Siennastad,14.6050472915,45.4808149242,8763361532
207.134.90.176,HM,Mongolia,Port Yazminland,-4.0795203469,158.527682336,2764406822
145.2.37.81,HM,Bhutan,New Elissa,-72.2933799302,91.5184944924,4603042027
139.44.94.186,EG,Sweden,Jaskolskiview,-14.9630235335,41.1096501374,5925802978
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614894,174.5796302115,3326541859
135.212.213.42,SE,Germany,Lake Carmellahaven,18.9268439222,-42.7217761893,4753250578
222.130.10.133,RE,Israel,Lake Ida,-15.6873977502,-93.2799406329,7090402257
202.172.124.146,EU,Ukraine,North Mariannaview,latitude,longitude,0
32.5.141.98,SS,Romania,Alfredoville,52.2779905901,-109.3989938404,2846926090
141.125.175.169,MM,Germany,East Christinaport,-18.6946431694,-40.0949417205,4527092600
215.141.223.88,SM,Mali,West Sabinahaven,-42.804716321,34.7711242909,9055487857
36.211.146.32,FK,Zimbabwe,DuBuquefort,39.0827039871,-176.182157379,5379451387
139.237.122.179,MF,Qatar,Christianshire,-31.0359518557,-29.2266805256,3320180033
72.70.161.205,MQ,Saint Helena,Lake Clintonborough,84.6478872858,-126.2902168679,6643300520
7.94.230.100,NG,Slovakia (Slovak Republic),North Wilfordmouth,41.2385696357,-106.7251490496,1246833694
117.188.250.156,VN,Pitcairn Islands,Port Rubymouth,-47.6989784359,20.2695111797,7663272057
208.248.89.33,BG,Tokelau,New Gabriella,-27.43446728,-46.7626450252,6406619479
19.201.225.118,CO,Dominica,New Turnerside,37.6642287753,93.9769462701,8031995045
61.44.45.188,RO,Bolivia,Spencerland,-46.3788069207,136.5643976418,5532509553
101.161.41.23,LV,Albania,New Patmouth,5.6182012247,-48.8220341274,6309744500
111.184.159.32,AU,Turks and Caicos Islands,Maynardland,-63.1438810143,38.9830823126,8391090003
141.207.38.62,HK,Djibouti,Port Emery,-60.7998132168,41.8253450175,3598230343
110.4.220.8,PL,Cuba,Efrenfort,75.2687799157,-6.9902449145,4843825019
96.65.181.39,LI,Switzerland,New Rebekashire,-76.7308588752,106.4036609536,2371248686
60.247.40.95,DM,Panama,South Matilde,-35.4064167415,161.3260206965,7815798958
180.209.2.105,BT,Isle of Man,Lake Devenbury,-45.9187795033,169.4215502888,7880665983
